300 44850
41 295 676825595
41 296 943003126
41 297 298411111
41 298 763020975
41 299 695742498
42 44 988903561
42 45 220741455
42 46 63607421
42 47 705387035
42 48 845431069
42 49 494863234
42 50 548823009
42 51 530765212
42 52 62494477
42 53 836076837
42 54 559460056
42 55 914427094
42 56 993844986
42 57 711893028
42 58 37116661
42 59 881477413
42 60 667167952
42 61 110400642
42 62 73923350
42 63 566611765
42 64 703750803
42 65 888323801
42 66 269397421
42 67 117606731
42 68 745350618
42 69 865104668
42 70 552237108
42 71 809124545
42 72 459730669
42 73 464571687
42 74 3899206
42 75 352041478
42 76 876043774
42 77 536980007
42 78 891938190
42 79 155503606
42 80 890249877
42 81 714761600
42 82 872902693
42 83 924512225
42 84 872306628
42 85 21079480
42 86 414772745
42 87 677400542
42 88 350650673
42 89 886187989
42 90 364900752
42 91 263918608
42 92 764559264
42 93 343255123
42 94 657475589
42 95 608950154
42 96 476194581
42 97 465704533
42 98 686703652
42 99 982448423
42 100 385221836
42 101 440070583
42 102 45193747
42 103 412295969
42 104 553174352
42 105 66422769
42 106 592037400
42 107 870075840
42 108 187890846
42 109 872468381
42 110 531668442
42 111 121525796
42 112 638522751
42 113 214551788
42 114 889283808
42 115 221870583
42 116 640121412
42 117 623510145
42 118 926206224
42 119 348022939
42 120 572489589
42 121 916647201
42 122 662037671
42 123 694866503
42 124 98417950
42 125 382626442
42 126 587521015
42 127 854637246
42 128 924469189
42 129 815882658
42 130 325115863
42 131 813812306
42 132 214832015
42 133 233947531
42 134 817672550
42 135 971332129
42 136 657285914
42 137 237702155
42 138 474959223
42 139 741975107
42 140 519875001
42 141 516889892
42 142 503969540
42 143 888438597
42 144 481526125
42 145 178036162
42 146 17776226
42 147 58757910
42 148 485651075
42 149 517163991
42 150 629315391
42 151 479396580
42 152 983080434
42 153 423649549
42 154 853671401
42 155 986277021
42 156 868837683
42 157 39140811
42 158 591657235
42 159 802269715
42 160 552475767
42 161 254564661
42 162 741857756
42 163 177106027
42 164 202026502
42 165 361191207
42 166 567323474
42 167 671651849
42 168 938676206
42 169 395722515
42 170 561477211
42 171 961826426
42 172 378683526
42 173 558780678
42 174 279377171
42 175 881775750
42 176 797498822
42 177 69305248
42 178 976888523
42 179 914326565
42 180 274097549
42 181 459862278
42 182 174581277
42 183 415112937
42 184 606974107
42 185 940876035
42 186 668228870
42 187 920766637
42 188 723562025
42 189 336957710
42 190 431699401
42 191 661016975
42 192 635664379
42 193 755870458
42 194 851339111
42 195 227796584
42 196 254971793
42 197 918944055
42 198 430847653
42 199 970082161
42 200 579594196
42 201 778050479
42 202 9328090
42 203 560112091
42 204 532395536
42 205 803406402
42 206 84466732
42 207 175993989
42 208 693251084
42 209 333330945
42 210 698458161
42 211 933446779
42 212 578442122
42 213 704642748
42 214 538457099
42 215 543387119
42 216 311053804
42 217 470542577
42 218 278290068
42 219 121782320
42 220 356886781
42 221 70605620
42 222 438760067
42 223 697925233
42 224 237055058
42 225 894262731
42 226 286674386
42 227 271415123
42 228 858637131
42 229 924413026
42 230 337703219
42 231 961664982
42 232 692360749
42 233 996398766
42 234 516438840
42 235 772468054
42 236 170308336
42 237 329950008
42 238 47745894
42 239 330795749
42 240 665730819
42 241 552008853
42 242 786907393
42 243 534220620
42 244 536018911
42 245 679305025
42 246 671625843
42 247 311436797
42 248 925135992
42 249 860087362
42 250 374293962
42 251 554376825
42 252 36833963
42 253 313761719
42 254 992140819
42 255 799450452
42 256 491381747
42 257 360964469
42 258 806023072
42 259 95908573
42 260 384835006
42 261 203228781
42 262 167508188
42 263 214354160
42 264 392269460
42 265 502940323
42 266 567688854
42 267 79658183
42 268 313353830
42 269 357529314
42 270 234732047
42 271 597154068
42 272 738593210
42 273 185510903
42 274 630344801
42 275 760596116
42 276 734531061
42 277 38812007
42 278 294355630
42 279 252608295
42 280 776892064
42 281 875696424
42 282 954519234
42 283 207019071
42 284 447666471
42 285 329249229
42 286 791836861
42 287 831889515
42 288 405318041
42 289 943889707
42 290 205787747
42 291 883595398
42 292 28802361
42 293 580245231
42 294 271419286
42 295 73936994
42 296 967685809
42 297 94980846
42 298 748312157
42 299 20001336
43 45 95039548
43 46 630097035
43 47 836080657
43 48 46820610
43 49 276611369
43 50 763352087
43 51 413820901
43 52 16084904
43 53 665710802
43 54 914575500
43 55 313642395
43 56 416475752
43 57 541819213
43 58 55034372
43 59 105233806
43 60 270113389
43 61 246546725
43 62 623696670
43 63 609070469
43 64 523538093
43 65 500296307
43 66 703473098
43 67 580183037
43 68 418472811
43 69 67561218
43 70 932009027
43 71 290204435
43 72 379374371
43 73 455261501
43 74 499880128
43 75 287883108
43 76 334941678
43 77 430334279
43 78 121170588
43 79 506173135
43 80 923991826
43 81 438402480
43 82 489889107
43 83 461322866
43 84 252714765
43 85 420618529
43 86 914994788
43 87 821892303
43 88 653922622
43 89 500976959
43 90 911755993
43 91 845333691
43 92 724391343
43 93 211550584
43 94 456157418
43 95 463869994
43 96 703562303
43 97 606965848
43 98 238338506
43 99 629702562
43 100 547833125
43 101 609671943
43 102 813393555
43 103 693917100
43 104 205499269
43 105 489689826
43 106 494258021
43 107 345379055
43 108 363183385
43 109 284986760
43 110 531567467
43 111 973827272
43 112 324011285
43 113 201775911
43 114 901094050
43 115 651441670
43 116 417270197
43 117 606375505
43 118 397113522
43 119 110681692
43 120 390145473
43 121 400397381
43 122 391112146
43 123 108373758
43 124 710529552
43 125 557714574
43 126 293625577
43 127 28713260
43 128 477536302
43 129 210900135
43 130 354347931
43 131 192441104
43 132 410505828
43 133 594316088
43 134 794291113
43 135 817752073
43 136 294755034
43 137 378875667
43 138 59360412
43 139 929476763
43 140 460098464
43 141 362090084
43 142 117188535
43 143 390405053
43 144 836551766
43 145 371421714
43 146 292140815
43 147 445296327
43 148 255305269
43 149 552547091
43 150 104166787
43 151 976789663
43 152 136471960
43 153 14572286
43 154 289858199
43 155 943687233
43 156 976927823
43 157 572418371
43 158 781365332
43 159 96858985
43 160 553462629
43 161 451347578
43 162 632186512
43 163 468965563
43 164 693018509
43 165 229865325
43 166 937776083
43 167 957808926
43 168 324621264
43 169 525174921
43 170 350551066
43 171 295669232
43 172 904800177
43 173 452723386
43 174 604212225
43 175 821055052
43 176 173634153
43 177 934172119
43 178 511390254
43 179 21768754
43 180 343266087
43 181 964970296
43 182 466214777
43 183 436266910
43 184 529859176
43 185 103992018
43 186 103495347
43 187 865573159
43 188 697755641
43 189 266881702
43 190 258790515
43 191 267771564
43 192 253824789
43 193 80898058
43 194 38423108
43 195 535286795
43 196 433311938
43 197 942683944
43 198 230680053
43 199 100643548
43 200 855601946
43 201 862354607
43 202 649691606
43 203 320480177
43 204 308206215
43 205 44691356
43 206 668542623
43 207 776303771
43 208 166198538
43 209 363218504
43 210 429910357
43 211 247072289
43 212 904607472
43 213 517660794
43 214 88658382
43 215 962082300
43 216 279614909
43 217 418285290
43 218 104791420
43 219 189730980
43 220 83137070
43 221 936190049
43 222 675678172
43 223 326210653
43 224 798368017
43 225 728379439
43 226 781946037
43 227 967629678
43 228 351949356
43 229 279813484
43 230 86927640
43 231 626660502
43 232 796963312
43 233 637853807
43 234 159444244
43 235 507332537
43 236 35715001
43 237 278673159
43 238 189492111
43 239 203270986
43 240 893966601
43 241 689799779
43 242 586778640
43 243 259084793
43 244 173830512
43 245 723494771
43 246 684755781
43 247 186468604
43 248 949742461
43 249 255953617
43 250 617758792
43 251 79075762
43 252 798318887
43 253 837913805
43 254 113198973
43 255 474206142
43 256 383527894
43 257 146706699
43 258 383935143
43 259 477577337
43 260 716000004
43 261 46865386
43 262 798200478
43 263 993057535
43 264 640480291
43 265 14043846
43 266 319657264
43 267 370390160
43 268 8285612
43 269 819532011
43 270 287246805
43 271 476580734
43 272 633348679
43 273 189720604
43 274 544456529
43 275 894077237
43 276 2877522
43 277 932999796
43 278 667996958
43 279 554119436
43 280 958277606
43 281 239339690
43 282 813951998
43 283 506099786
43 284 112379035
43 285 135632953
43 286 401357905
43 287 141391027
43 288 316493668
43 289 161267973
43 290 754589665
43 291 998349475
43 292 511415810
43 293 336555578
43 294 49805719
43 295 66302866
43 296 750905826
43 297 322943663
43 298 529268508
43 299 213186951
44 46 605448480
44 47 278945374
44 48 249657802
44 49 428832412
44 50 886554048
44 51 261583599
44 52 549758067
44 53 43533142
44 54 382344815
44 55 597698119
44 56 610556272
44 57 71885647
44 58 240767836
44 59 241380173
44 60 489872523
44 61 42081395
44 62 348329893
44 63 522256040
44 64 303091644
44 65 317571691
44 66 231352817
44 67 248516132
44 68 408738171
44 69 831866030
44 70 219879074
44 71 288634956
44 72 386709846
44 73 930777883
44 74 989255868
44 75 478045790
44 76 580312627
44 77 849058414
44 78 165555194
44 79 769518087
44 80 75062635
44 81 542242418
44 82 701199607
44 83 926206498
44 84 236044413
44 85 690169682
44 86 941934460
44 87 557957753
44 88 910289706
44 89 450917090
44 90 562268528
44 91 538536846
44 92 539285709
44 93 165784810
44 94 720426705
44 95 124668016
44 96 216427052
44 97 183016792
44 98 981516775
44 99 101386792
44 100 577302432
44 101 630789615
44 102 738667537
44 103 582468163
44 104 25608068
44 105 548590080
44 106 5285154
44 107 224487631
44 108 663188810
44 109 908757253
44 110 666827044
44 111 647181077
44 112 141028774
44 113 275550157
44 114 180729033
44 115 457953515
44 116 862651110
44 117 641083235
44 118 897658625
44 119 881850762
44 120 724126633
44 121 61772710
44 122 430365482
44 123 838518725
44 124 937758074
44 125 559819936
44 126 20555829
44 127 334801276
44 128 480387239
44 129 149334740
44 130 354605135
44 131 366244412
44 132 657738438
44 133 883766057
44 134 992938324
44 135 540588217
44 136 454193738
44 137 900778375
44 138 657016971
44 139 764764827
44 140 265842096
44 141 61979376
44 142 791024802
44 143 951029908
44 144 869980201
44 145 824721525
44 146 165009571
44 147 85980688
44 148 130211405
44 149 574343703
44 150 594664054
44 151 659769420
44 152 647984344
44 153 395073795
44 154 311634773
44 155 896928888
44 156 770876923
44 157 962457831
44 158 814675840
44 159 374449741
44 160 443409109
44 161 246042437
44 162 303967172
44 163 703507753
44 164 378505177
44 165 615163657
44 166 291505808
44 167 560827109
44 168 674279953
44 169 126339096
44 170 98759781
44 171 884260734
44 172 12846224
44 173 576326337
44 174 954095487
44 175 419318249
44 176 708721049
44 177 459905222
44 178 31620822
44 179 636970098
44 180 544155248
44 181 912050401
44 182 314637238
44 183 823802305
44 184 266644590
44 185 910361803
44 186 767705774
44 187 351815119
44 188 448505409
44 189 56376456
44 190 631067704
44 191 319519066
44 192 225496296
44 193 476766122
44 194 690817349
44 195 135707088
44 196 659277753
44 197 973735051
44 198 539184253
44 199 750831686
44 200 691941685
44 201 680650016
44 202 791326183
44 203 35072113
44 204 827777682
44 205 894662976
44 206 869788993
44 207 731645488
44 208 158174178
44 209 939167368
44 210 116113408
44 211 772082876
44 212 616303653
44 213 861095561
44 214 390108068
44 215 44993944
44 216 589499579
44 217 266260129
44 218 277787573
44 219 287389734
44 220 983588165
44 221 283160982
44 222 496329796
44 223 389258575
44 224 135802318
44 225 250913241
44 226 96898061
44 227 381573111
44 228 522680810
44 229 769144920
44 230 942373343
44 231 552053509
44 232 525044733
44 233 255936976
44 234 631398202
44 235 107275434
44 236 870983635
44 237 79024432
44 238 579585587
44 239 428880051
44 240 335147675
44 241 297900389
44 242 449161672
44 243 629988742
44 244 733728644
44 245 703770061
44 246 864441900
44 247 601573155
44 248 281369944
44 249 861180433
44 250 672097146
44 251 43182171
44 252 296499758
44 253 683527834
44 254 816592960
44 255 542908598
44 256 55650225
44 257 348903719
44 258 429422037
44 259 436438244
44 260 52907817
44 261 424633023
44 262 830522034
44 263 282075922
44 264 471409087
44 265 797207584
44 266 60501715
44 267 950431238
44 268 43986114
44 269 810132725
44 270 992618408
44 271 436264633
44 272 118383252
44 273 344645805
44 274 959190850
44 275 444883342
44 276 356316400
44 277 36436240
44 278 380787031
44 279 345064420
44 280 497560778
44 281 615142790
44 282 368480184
44 283 75605700
44 284 399464404
44 285 736465094
44 286 825199309
44 287 220592597
44 288 467687071
44 289 924794971
44 290 771807692
44 291 763587417
44 292 45458001
44 293 861237799
44 294 890478356
44 295 67847109
44 296 651298397
44 297 790013752
44 298 169954751
44 299 906913860
45 47 668441409
45 48 170578467
45 49 597792895
45 50 788017089
45 51 299921419
45 52 969603845
45 53 322180359
45 54 739797206
45 55 46658857
45 56 952123558
45 57 94432305
45 58 88989038
45 59 992009251
45 60 809274722
45 61 750057283
45 62 551120431
45 63 397287696
45 64 625206189
45 65 623733445
45 66 354370468
45 67 881283393
45 68 466233495
45 69 60002706
45 70 61217029
45 71 821171154
45 72 509794595
45 73 736546500
45 74 583835154
45 75 476632372
45 76 892936692
45 77 791545641
45 78 96091153
45 79 752285482
45 80 390769493
45 81 797367447
45 82 792068249
45 83 567200527
45 84 155163742
45 85 434098724
45 86 261840756
45 87 709136445
45 88 5183984
45 89 46472126
45 90 277521496
45 91 888838081
45 92 680732099
45 93 991815719
45 94 873632432
45 95 296009623
45 96 919750476
45 97 628729971
45 98 950045491
45 99 783629348
45 100 7843176
45 101 219304801
45 102 651595700
45 103 529856934
45 104 563489726
45 105 70211809
45 106 430479580
45 107 519348566
45 108 76750243
45 109 480045550
45 110 433939541
45 111 584843543
45 112 695974486
45 113 420123216
45 114 461602325
45 115 206443785
45 116 957430165
45 117 617883639
45 118 954782064
45 119 580534891
45 120 30489180
45 121 490308393
45 122 518779776
45 123 27619578
45 124 504184052
45 125 685095583
45 126 413237939
45 127 968873266
45 128 124259433
45 129 633611610
45 130 971038649
45 131 253190826
45 132 446683547
45 133 431480328
45 134 289445362
45 135 101364220
45 136 297715011
45 137 828761311
45 138 751468144
45 139 541760568
45 140 590012317
45 141 302554199
45 142 988409474
45 143 969537040
45 144 733004643
45 145 722083571
45 146 755083359
45 147 19545167
45 148 71241184
45 149 234417406
45 150 508013253
45 151 190912092
45 152 109725916
45 153 574487546
45 154 130451136
45 155 792777953
45 156 12320472
45 157 635166571
45 158 583956303
45 159 65789199
45 160 570840316
45 161 322160146
45 162 51785228
45 163 883856642
45 164 135050502
45 165 271436196
45 166 621152766
45 167 692641818
45 168 262853622
45 169 918704812
45 170 376078981
45 171 871601380
45 172 487963289
45 173 2930664
45 174 538855890
45 175 203140207
45 176 578364298
45 177 675723342
45 178 778679426
45 179 520250057
45 180 73569922
45 181 294644163
45 182 117396542
45 183 529446848
45 184 736977462
45 185 686611913
45 186 128621358
45 187 148289013
45 188 362627234
45 189 149038190
45 190 465398745
45 191 437378451
45 192 626661751
45 193 565313591
45 194 999304932
45 195 125891687
45 196 698036933
45 197 68411205
45 198 522644025
45 199 152493164
45 200 185266883
45 201 992001126
45 202 795925717
45 203 872428501
45 204 818258300
45 205 186962491
45 206 454886888
45 207 579928743
45 208 853717191
45 209 746711728
45 210 719777371
45 211 437416374
45 212 563359450
45 213 6249435
45 214 752480461
45 215 325501318
45 216 734699777
45 217 496056581
45 218 874010882
45 219 928344003
45 220 129704885
45 221 146656962
45 222 233112796
45 223 551132537
45 224 693078035
45 225 328612931
